"Id";"ValgId";"AdrKom";"ValgstedKode";"Kreds Nr";"Valgsted Id";"RefValgId";"RefValgstedKode";"RefValgstedId";"RefAdrKom";"RefKredsNr";"Personer";"TotalPersoner";"Divergens";"Multi";"Fejl";"DivergensGruppe";"DivergensGruppePersoner";"OrgGruppe";"GeoId"
"596";"285";"740";"22";"78";"9653";"285";"22";"9653";"740";"78";"1664";"1664";"0";"1";"0";"740022";"1664";"740022";"740022"
"597";"285";"461";"35";"41";"9914";"285";"35";"9914";"461";"41";"7368";"7368";"0";"1";"0";"461035";"7368";"461035";"461035"
"598";"285";"751";"19";"63";"9991";"285";"19";"9991";"751";"63";"3848";"3848";"0";"1";"0";"751019";"3848";"751019";"751019"
"599";"285";"756";"5";"79";"10006";"285";"5";"10006";"756";"79";"7062";"7062";"0";"1";"0";"756005";"7062";"756005";"756005"
"600";"285";"350";"5";"34";"8693";"285";"5";"8693";"350";"34";"1032";"1032";"0";"1";"0";"350005";"1032";"350005";"350005"
"601";"285";"101";"20";"5";"9781";"285";"20";"9781";"101";"5";"7361";"7361";"0";"1";"0";"101020";"7361";"101020";"101020"
"602";"285";"851";"7";"92";"10014";"285";"7";"10014";"851";"92";"2447";"2447";"0";"1";"0";"851007";"2447";"851007";"851007"
"603";"285";"479";"11";"47";"8857";"285";"11";"8857";"479";"47";"2284";"2284";"0";"1";"0";"479011";"2284";"479011";"479011"
"604";"285";"101";"47";"8";"9805";"285";"47";"9805";"101";"8";"5950";"5950";"0";"1";"0";"101047";"5950";"101047";"101047"
"605";"285";"751";"12";"62";"9004";"285";"12";"9004";"751";"62";"4256";"4256";"0";"1";"0";"751012";"4256";"751012";"751012"
"606";"285";"219";"9";"23";"9917";"285";"9";"9917";"219";"23";"3476";"3476";"0";"1";"0";"219009";"3476";"219009";"219009"
"607";"285";"846";"18";"89";"9339";"285";"18";"9339";"846";"89";"2464";"2464";"0";"1";"0";"846018";"2464";"846018";"846018"
"608";"285";"779";"14";"74";"9756";"285";"14";"9756";"779";"74";"1401";"1401";"0";"1";"0";"779014";"1401";"779014";"779014"
"609";"285";"657";"27";"81";"9692";"285";"27";"9692";"657";"81";"3576";"3576";"0";"1";"0";"657027";"3576";"657027";"657027"
"610";"285";"851";"14";"91";"9350";"285";"14";"9350";"851";"91";"4057";"4057";"0";"1";"0";"851014";"4057";"851014";"851014"
"611";"285";"169";"13";"19";"8551";"285";"13";"8551";"169";"19";"689";"689";"0";"1";"0";"169013";"689";"169013";"169013"
"612";"285";"219";"6";"23";"9727";"285";"6";"9727";"219";"23";"4861";"4861";"0";"1";"0";"219006";"4861";"219006";"219006"
"613";"285";"253";"1";"35";"9706";"285";"1";"9706";"253";"35";"4269";"4269";"0";"1";"0";"253001";"4269";"253001";"253001"
"614";"285";"376";"15";"30";"8641";"285";"15";"8641";"376";"30";"1021";"1021";"0";"1";"0";"376015";"1021";"376015";"376015"
"615";"285";"316";"4";"37";"9586";"285";"4";"9586";"316";"37";"3336";"3336";"0";"1";"0";"316004";"3336";"316004";"316004"
"616";"285";"779";"7";"74";"9138";"285";"7";"9138";"779";"74";"783";"783";"0";"1";"0";"779007";"783";"779007";"779007"
"617";"285";"540";"14";"49";"9611";"285";"14";"9611";"540";"49";"1482";"1482";"0";"1";"0";"540014";"1482";"540014";"540014"
"618";"285";"740";"17";"77";"9650";"285";"17";"9650";"740";"77";"1032";"1032";"0";"1";"0";"740017";"1032";"740017";"740017"
"619";"285";"766";"19";"72";"9113";"285";"19";"9113";"766";"72";"649";"649";"0";"1";"0";"766019";"649";"766019";"766019"
"620";"285";"756";"1";"79";"9148";"285";"1";"9148";"756";"79";"1978";"1978";"0";"1";"0";"756001";"1978";"756001";"756001"
"621";"285";"657";"24";"81";"9686";"285";"24";"9686";"657";"81";"3867";"3867";"0";"1";"0";"657024";"3867";"657024";"657024"
"622";"285";"370";"6";"32";"9948";"285";"6";"9948";"370";"32";"2145";"2145";"0";"1";"0";"370006";"2145";"370006";"370006"
"623";"285";"510";"3";"61";"8973";"285";"3";"8973";"510";"61";"220";"220";"0";"1";"0";"510003";"220";"510003";"510003"
"624";"285";"661";"3";"82";"9166";"285";"3";"9166";"661";"82";"1801";"1801";"0";"1";"0";"661003";"1801";"661003";"661003"
"625";"285";"240";"2";"25";"8609";"285";"2";"8609";"240";"25";"8063";"8063";"0";"1";"0";"240002";"8063";"240002";"240002"
"626";"285";"550";"1";"51";"8886";"285";"1";"8886";"550";"51";"1572";"1572";"0";"1";"0";"550001";"1572";"550001";"550001"
"627";"285";"151";"6";"20";"9945";"285";"6";"9945";"151";"20";"6414";"6414";"0";"1";"0";"151006";"6414";"151006";"151006"
"628";"285";"580";"4";"50";"9618";"285";"4";"9618";"580";"50";"3912";"3912";"0";"1";"0";"580004";"3912";"580004";"580004"
"629";"285";"813";"7";"84";"9199";"285";"7";"9199";"813";"84";"5201";"5201";"0";"1";"0";"813007";"5201";"813007";"813007"
"630";"285";"101";"10";"2";"9772";"285";"10";"9772";"101";"2";"12127";"12127";"0";"1";"0";"101010";"12127";"101010";"101010"
"631";"285";"450";"4";"46";"8844";"285";"4";"8844";"450";"46";"1842";"1842";"0";"1";"0";"450004";"1842";"450004";"450004"
"632";"285";"461";"3";"41";"8776";"285";"3";"8776";"461";"41";"3444";"3444";"0";"1";"0";"461003";"3444";"461003";"461003"
"633";"285";"260";"3";"24";"9965";"285";"3";"9965";"260";"24";"3595";"3595";"0";"1";"0";"260003";"3595";"260003";"260003"
"634";"285";"665";"5";"73";"9124";"285";"5";"9124";"665";"73";"1356";"1356";"0";"1";"0";"665005";"1356";"665005";"665005"
"635";"285";"730";"9";"67";"9046";"285";"9";"9046";"730";"67";"1360";"1360";"0";"1";"0";"730009";"1360";"730009";"730009"
"636";"285";"376";"2";"30";"8628";"285";"2";"8628";"376";"30";"3379";"3379";"0";"1";"0";"376002";"3379";"376002";"376002"
"637";"285";"746";"2";"70";"9701";"285";"2";"9701";"746";"70";"4720";"4720";"0";"1";"0";"746002";"4720";"746002";"746002"
"638";"285";"240";"1";"25";"8608";"285";"1";"8608";"240";"25";"913";"913";"0";"1";"0";"240001";"913";"240001";"240001"
"639";"285";"851";"56";"90";"9349";"285";"56";"9349";"851";"90";"1714";"1714";"0";"1";"0";"851056";"1714";"851056";"851056"
"640";"285";"259";"9";"34";"8681";"285";"9";"8681";"259";"34";"4658";"4658";"0";"1";"0";"259009";"4658";"259009";"259009"
"641";"285";"810";"5";"86";"9240";"285";"5";"9240";"810";"86";"3599";"3599";"0";"1";"0";"810005";"3599";"810005";"810005"
"642";"285";"779";"8";"74";"9139";"285";"8";"9139";"779";"74";"715";"715";"0";"1";"0";"779008";"715";"779008";"779008"
"643";"285";"561";"17";"53";"9859";"285";"17";"9859";"561";"53";"1186";"1186";"0";"1";"0";"561017";"1186";"561017";"561017"
"644";"285";"360";"26";"29";"9366";"285";"26";"9366";"360";"29";"461";"461";"0";"1";"0";"360026";"461";"360026";"360026"
"645";"285";"350";"11";"34";"8697";"285";"11";"8697";"350";"34";"2454";"2454";"0";"1";"0";"350011";"2454";"350011";"350011"
"646";"285";"657";"8";"80";"9695";"285";"8";"9695";"657";"80";"1910";"1910";"0";"1";"0";"657008";"1910";"657008";"657008"
"647";"285";"376";"16";"30";"8642";"285";"16";"8642";"376";"30";"3160";"3160";"0";"1";"0";"376016";"3160";"376016";"376016"
"648";"285";"540";"13";"49";"9610";"285";"13";"9610";"540";"49";"2572";"2572";"0";"1";"0";"540013";"2572";"540013";"540013"
"649";"285";"217";"3";"21";"9825";"285";"3";"9825";"217";"21";"6425";"6425";"0";"1";"0";"217003";"6425";"217003";"217003"
"650";"285";"791";"10";"76";"9555";"285";"10";"9555";"791";"76";"2292";"2292";"0";"1";"0";"791010";"2292";"791010";"791010"
"651";"285";"360";"19";"29";"8622";"285";"19";"8622";"360";"29";"2739";"2739";"0";"1";"0";"360019";"2739";"360019";"360019"
"652";"285";"657";"2";"80";"9164";"285";"2";"9164";"657";"80";"1169";"1169";"0";"1";"0";"657002";"1169";"657002";"657002"
"653";"285";"710";"8";"69";"9531";"285";"8";"9531";"710";"69";"1381";"1381";"0";"1";"0";"710008";"1381";"710008";"710008"
"654";"285";"350";"4";"34";"8692";"285";"4";"8692";"350";"34";"1191";"1191";"0";"1";"0";"350004";"1191";"350004";"350004"
"655";"285";"420";"1";"44";"8796";"285";"1";"8796";"420";"44";"5852";"5852";"0";"1";"0";"420001";"5852";"420001";"420001"
"656";"285";"820";"7";"88";"9317";"285";"7";"9317";"820";"88";"1525";"1525";"0";"1";"0";"820007";"1525";"820007";"820007"
"657";"285";"607";"2";"58";"8966";"285";"2";"8966";"607";"58";"1295";"1295";"0";"1";"0";"607002";"1295";"607002";"607002"
"658";"285";"510";"17";"61";"8981";"285";"17";"8981";"510";"61";"394";"394";"0";"1";"0";"510017";"394";"510017";"510017"
"659";"285";"147";"2";"10";"9814";"285";"2";"9814";"147";"10";"9506";"9506";"0";"1";"0";"147002";"9506";"147002";"147002"
"660";"285";"813";"21";"84";"9213";"285";"21";"9213";"813";"84";"1684";"1684";"0";"1";"0";"813021";"1684";"813021";"813021"
"661";"285";"330";"5";"40";"8758";"285";"5";"8758";"330";"40";"6467";"6467";"0";"1";"0";"330005";"6467";"330005";"330005"
"662";"285";"580";"18";"50";"9632";"285";"18";"9632";"580";"50";"2539";"2539";"0";"1";"0";"580018";"2539";"580018";"580018"
"663";"285";"340";"8";"39";"8752";"285";"8";"8752";"340";"39";"3291";"3291";"0";"1";"0";"340008";"3291";"340008";"340008"
"664";"285";"101";"46";"8";"9804";"285";"46";"9804";"101";"8";"5943";"5943";"0";"1";"0";"101046";"5943";"101046";"101046"
"665";"285";"340";"1";"39";"8747";"285";"1";"8747";"340";"39";"4738";"4738";"0";"1";"0";"340001";"4738";"340001";"340001"
"666";"285";"740";"27";"78";"9657";"285";"27";"9657";"740";"78";"2866";"2866";"0";"1";"0";"740027";"2866";"740027";"740027"
"667";"285";"479";"19";"47";"8862";"285";"19";"8862";"479";"47";"2329";"2329";"0";"1";"0";"479019";"2329";"479019";"479019"
"668";"285";"540";"9";"49";"9606";"285";"9";"9606";"540";"49";"7381";"7381";"0";"1";"0";"540009";"7381";"540009";"540009"
"669";"285";"751";"63";"64";"10025";"285";"63";"10025";"751";"64";"10403";"10403";"0";"1";"0";"751063";"10403";"751063";"751063"
"670";"285";"400";"5";"28";"9445";"285";"5";"9445";"400";"28";"1636";"1636";"0";"1";"0";"400005";"1636";"400005";"400005"
"671";"285";"370";"12";"32";"8654";"285";"12";"8654";"370";"32";"477";"477";"0";"1";"0";"370012";"477";"370012";"370012"
"672";"285";"575";"18";"55";"9507";"285";"18";"9507";"575";"55";"1280";"1280";"0";"1";"0";"575018";"1280";"575018";"575018"
"673";"285";"101";"42";"8";"9801";"285";"42";"9801";"101";"8";"9136";"9136";"0";"1";"0";"101042";"9136";"101042";"101042"
"674";"285";"350";"1";"34";"8689";"285";"1";"8689";"350";"34";"3423";"3423";"0";"1";"0";"350001";"3423";"350001";"350001"
"675";"285";"751";"64";"63";"9995";"285";"64";"9995";"751";"63";"7234";"7234";"0";"1";"0";"751064";"7234";"751064";"751064"
"676";"285";"260";"5";"24";"10015";"285";"5";"10015";"260";"24";"2947";"2947";"0";"1";"0";"260005";"2947";"260005";"260005"
"677";"285";"740";"28";"78";"10030";"285";"28";"10030";"740";"78";"3641";"3641";"0";"1";"0";"740028";"3641";"740028";"740028"
"678";"285";"169";"9";"19";"8547";"285";"9";"8547";"169";"19";"1964";"1964";"0";"1";"0";"169009";"1964";"169009";"169009"
"679";"285";"580";"15";"50";"9629";"285";"15";"9629";"580";"50";"4263";"4263";"0";"1";"0";"580015";"4263";"580015";"580015"
"680";"285";"730";"27";"67";"9052";"285";"27";"9052";"730";"67";"4732";"4732";"0";"1";"0";"730027";"4732";"730027";"730027"
"681";"285";"813";"18";"84";"9210";"285";"18";"9210";"813";"84";"609";"609";"0";"1";"0";"813018";"609";"813018";"813018"
"682";"285";"270";"1";"23";"8582";"285";"1";"8582";"270";"23";"4864";"4864";"0";"1";"0";"270001";"4864";"270001";"270001"
"683";"285";"187";"1";"18";"8537";"285";"1";"8537";"187";"18";"4387";"4387";"0";"1";"0";"187001";"4387";"187001";"187001"
"684";"285";"730";"11";"67";"9048";"285";"11";"9048";"730";"67";"4181";"4181";"0";"1";"0";"730011";"4181";"730011";"730011"
"685";"285";"760";"35";"83";"9192";"285";"35";"9192";"760";"83";"2349";"2349";"0";"1";"0";"760035";"2349";"760035";"760035"
"686";"285";"779";"3";"74";"9134";"285";"3";"9134";"779";"74";"5511";"5511";"0";"1";"0";"779003";"5511";"779003";"779003"
"687";"285";"330";"17";"40";"8768";"285";"17";"8768";"330";"40";"224";"224";"0";"1";"0";"330017";"224";"330017";"330017"
"688";"285";"791";"8";"75";"9553";"285";"8";"9553";"791";"75";"24226";"24226";"0";"1";"0";"791008";"24226";"791008";"791008"
"689";"285";"710";"2";"69";"9066";"285";"2";"9066";"710";"69";"3091";"3091";"0";"1";"0";"710002";"3091";"710002";"710002"
"690";"285";"219";"10";"23";"9730";"285";"10";"9730";"219";"23";"5743";"5743";"0";"1";"0";"219010";"5743";"219010";"219010"
"691";"285";"630";"28";"56";"9513";"285";"28";"9513";"630";"56";"1373";"1373";"0";"1";"0";"630028";"1373";"630028";"630028"
"692";"285";"101";"51";"9";"9809";"285";"51";"9809";"101";"9";"10181";"10181";"0";"1";"0";"101051";"10181";"101051";"101051"
"693";"285";"316";"9";"37";"9591";"285";"9";"9591";"316";"37";"3225";"3225";"0";"1";"0";"316009";"3225";"316009";"316009"
"694";"285";"101";"36";"7";"9797";"285";"36";"9797";"101";"7";"9442";"9442";"0";"1";"0";"101036";"9442";"101036";"101036"
"695";"285";"420";"2";"44";"8797";"285";"2";"8797";"420";"44";"1377";"1377";"0";"1";"0";"420002";"1377";"420002";"420002"
"696";"285";"751";"26";"63";"9010";"285";"26";"9010";"751";"63";"5096";"5096";"0";"1";"0";"751026";"5096";"751026";"751026"
"697";"285";"480";"3";"45";"8831";"285";"3";"8831";"480";"45";"1403";"1403";"0";"1";"0";"480003";"1403";"480003";"480003"
"698";"285";"326";"9";"38";"9903";"285";"9";"9903";"326";"38";"4104";"4104";"0";"1";"0";"326009";"4104";"326009";"326009"
"699";"285";"630";"21";"56";"8952";"285";"21";"8952";"630";"56";"814";"814";"0";"1";"0";"630021";"814";"630021";"630021"
"700";"285";"575";"6";"55";"9495";"285";"6";"9495";"575";"55";"462";"462";"0";"1";"0";"575006";"462";"575006";"575006"
"701";"285";"665";"8";"73";"9127";"285";"8";"9127";"665";"73";"1513";"1513";"0";"1";"0";"665008";"1513";"665008";"665008"
"702";"285";"820";"11";"88";"9752";"285";"11";"9752";"820";"88";"1539";"1539";"0";"1";"0";"820011";"1539";"820011";"820011"
"703";"285";"217";"8";"21";"8564";"285";"8";"8564";"217";"21";"968";"968";"0";"1";"0";"217008";"968";"217008";"217008"
"704";"285";"101";"24";"5";"9785";"285";"24";"9785";"101";"5";"7872";"7872";"0";"1";"0";"101024";"7872";"101024";"101024"
"705";"285";"710";"14";"69";"9533";"285";"14";"9533";"710";"69";"931";"931";"0";"1";"0";"710014";"931";"710014";"710014"
"706";"285";"615";"2";"71";"9875";"285";"2";"9875";"615";"71";"5670";"5670";"0";"1";"0";"615002";"5670";"615002";"615002"
"707";"285";"575";"1";"55";"9392";"285";"1";"9392";"575";"55";"4407";"4407";"0";"1";"0";"575001";"4407";"575001";"575001"
"708";"285";"621";"10";"60";"9397";"285";"10";"9397";"621";"60";"4906";"4906";"0";"1";"0";"621010";"4906";"621010";"621010"
"709";"285";"851";"43";"92";"9360";"285";"43";"9360";"851";"92";"4675";"4675";"0";"1";"0";"851043";"4675";"851043";"851043"
"710";"285";"165";"3";"19";"9702";"285";"3";"9702";"165";"19";"3901";"3901";"0";"1";"0";"165003";"3901";"165003";"165003"
"711";"285";"376";"19";"30";"9388";"285";"19";"9388";"376";"30";"3063";"3063";"0";"1";"0";"376019";"3063";"376019";"376019"
"712";"285";"157";"9";"13";"8503";"285";"9";"8503";"157";"13";"5663";"5663";"0";"1";"0";"157009";"5663";"157009";"157009"
"713";"285";"159";"5";"15";"9924";"285";"5";"9924";"159";"15";"7465";"7465";"0";"1";"0";"159005";"7465";"159005";"159005"
"714";"285";"217";"9";"21";"8565";"285";"9";"8565";"217";"21";"4054";"4054";"0";"1";"0";"217009";"4054";"217009";"217009"
"715";"285";"480";"2";"45";"8830";"285";"2";"8830";"480";"45";"835";"835";"0";"1";"0";"480002";"835";"480002";"480002"
"716";"285";"316";"8";"37";"9590";"285";"8";"9590";"316";"37";"2907";"2907";"0";"1";"0";"316008";"2907";"316008";"316008"
"717";"285";"791";"1";"75";"9147";"285";"1";"9147";"791";"75";"2552";"2552";"0";"1";"0";"791001";"2552";"791001";"791001"
"718";"285";"253";"2";"35";"10093";"285";"2";"10093";"253";"35";"18033";"18033";"0";"1";"0";"253002";"18033";"253002";"253002"
"719";"285";"270";"2";"23";"8583";"285";"2";"8583";"270";"23";"2687";"2687";"0";"1";"0";"270002";"2687";"270002";"270002"
"720";"285";"766";"16";"72";"9110";"285";"16";"9110";"766";"72";"90";"90";"0";"1";"0";"766016";"90";"766016";"766016"
"721";"285";"390";"8";"31";"9455";"285";"8";"9455";"390";"31";"4686";"4686";"0";"1";"0";"390008";"4686";"390008";"390008"
"722";"285";"320";"1";"33";"8664";"285";"1";"8664";"320";"33";"5994";"5994";"0";"1";"0";"320001";"5994";"320001";"320001"
"723";"285";"482";"7";"47";"9488";"285";"7";"9488";"482";"47";"1465";"1465";"0";"1";"0";"482007";"1465";"482007";"482007"
"724";"285";"615";"1";"71";"9874";"285";"1";"9874";"615";"71";"5638";"5638";"0";"1";"0";"615001";"5638";"615001";"615001"
"725";"285";"306";"6";"38";"8727";"285";"6";"8727";"306";"38";"2655";"2655";"0";"1";"0";"306006";"2655";"306006";"306006"
"726";"285";"791";"9";"76";"9554";"285";"9";"9554";"791";"76";"5814";"5814";"0";"1";"0";"791009";"5814";"791009";"791009"
"727";"285";"461";"29";"43";"8791";"285";"29";"8791";"461";"43";"5176";"5176";"0";"1";"0";"461029";"5176";"461029";"461029"
"728";"285";"630";"20";"56";"8951";"285";"20";"8951";"630";"56";"876";"876";"0";"1";"0";"630020";"876";"630020";"630020"
"729";"285";"665";"7";"73";"9126";"285";"7";"9126";"665";"73";"1672";"1672";"0";"1";"0";"665007";"1672";"665007";"665007"
"730";"285";"461";"23";"43";"8787";"285";"23";"8787";"461";"43";"11021";"11021";"0";"1";"0";"461023";"11021";"461023";"461023"
"731";"285";"851";"22";"91";"9352";"285";"22";"9352";"851";"91";"4360";"4360";"0";"1";"0";"851022";"4360";"851022";"851022"
"732";"285";"751";"25";"63";"10051";"285";"25";"10051";"751";"63";"7220";"7220";"0";"1";"0";"751025";"7220";"751025";"751025"
"733";"285";"330";"24";"40";"8773";"285";"24";"8773";"330";"40";"1029";"1029";"0";"1";"0";"330024";"1029";"330024";"330024"
"734";"285";"657";"9";"80";"9578";"285";"9";"9578";"657";"80";"788";"788";"0";"1";"0";"657009";"788";"657009";"657009"
"735";"285";"410";"5";"45";"8822";"285";"5";"8822";"410";"45";"1563";"1563";"0";"1";"0";"410005";"1563";"410005";"410005"
"736";"285";"440";"1";"46";"9403";"285";"1";"9403";"440";"46";"2028";"2028";"0";"1";"0";"440001";"2028";"440001";"440001"
"737";"285";"376";"18";"30";"9387";"285";"18";"9387";"376";"30";"1638";"1638";"0";"1";"0";"376018";"1638";"376018";"376018"
"738";"285";"813";"1";"84";"9193";"285";"1";"9193";"813";"84";"6971";"6971";"0";"1";"0";"813001";"6971";"813001";"813001"
"739";"285";"510";"15";"61";"8979";"285";"15";"8979";"510";"61";"683";"683";"0";"1";"0";"510015";"683";"510015";"510015"
"740";"285";"580";"2";"50";"9616";"285";"2";"9616";"580";"50";"737";"737";"0";"1";"0";"580002";"737";"580002";"580002"
"741";"285";"730";"14";"67";"9541";"285";"14";"9541";"730";"67";"2069";"2069";"0";"1";"0";"730014";"2069";"730014";"730014"
"742";"285";"350";"2";"34";"8690";"285";"2";"8690";"350";"34";"2217";"2217";"0";"1";"0";"350002";"2217";"350002";"350002"
"743";"285";"169";"1";"19";"9960";"285";"1";"9960";"169";"19";"3236";"3236";"0";"1";"0";"169001";"3236";"169001";"169001"
"744";"285";"101";"41";"7";"9800";"285";"41";"9800";"101";"7";"11345";"11345";"0";"1";"0";"101041";"11345";"101041";"101041"
"745";"285";"370";"22";"32";"9968";"285";"22";"9968";"370";"32";"5044";"5044";"0";"1";"0";"370022";"5044";"370022";"370022"
"746";"285";"360";"1";"29";"9365";"285";"1";"9365";"360";"29";"617";"617";"0";"1";"0";"360001";"617";"360001";"360001"
"747";"285";"370";"13";"32";"8655";"285";"13";"8655";"370";"32";"564";"564";"0";"1";"0";"370013";"564";"370013";"370013"
"748";"285";"580";"16";"50";"9630";"285";"16";"9630";"580";"50";"8278";"8278";"0";"1";"0";"580016";"8278";"580016";"580016"
"749";"285";"710";"13";"69";"9532";"285";"13";"9532";"710";"69";"1033";"1033";"0";"1";"0";"710013";"1033";"710013";"710013"
"750";"285";"440";"6";"46";"9481";"285";"6";"9481";"440";"46";"3601";"3601";"0";"1";"0";"440006";"3601";"440006";"440006"
"751";"285";"230";"7";"26";"9747";"285";"7";"9747";"230";"26";"6462";"6462";"0";"1";"0";"230007";"6462";"230007";"230007"
"752";"285";"157";"8";"13";"8502";"285";"8";"8502";"157";"13";"4884";"4884";"0";"1";"0";"157008";"4884";"157008";"157008"
"753";"285";"329";"12";"39";"8744";"285";"12";"8744";"329";"39";"928";"928";"0";"1";"0";"329012";"928";"329012";"329012"
"754";"285";"760";"30";"83";"9189";"285";"30";"9189";"760";"83";"4006";"4006";"0";"1";"0";"760030";"4006";"760030";"760030"
"755";"285";"851";"10";"92";"9672";"285";"10";"9672";"851";"92";"5540";"5540";"0";"1";"0";"851010";"5540";"851010";"851010"
"756";"285";"561";"7";"52";"9982";"285";"7";"9982";"561";"52";"4108";"4108";"0";"1";"0";"561007";"4108";"561007";"561007"
"757";"285";"561";"12";"53";"9857";"285";"12";"9857";"561";"53";"2620";"2620";"0";"1";"0";"561012";"2620";"561012";"561012"
"758";"285";"153";"2";"18";"8531";"285";"2";"8531";"153";"18";"3778";"3778";"0";"1";"0";"153002";"3778";"153002";"153002"
"759";"285";"461";"13";"42";"9974";"285";"13";"9974";"461";"42";"971";"971";"0";"1";"0";"461013";"971";"461013";"461013"
"760";"285";"101";"23";"5";"9784";"285";"23";"9784";"101";"5";"7599";"7599";"0";"1";"0";"101023";"7599";"101023";"101023"
"761";"285";"420";"3";"44";"8798";"285";"3";"8798";"420";"44";"683";"683";"0";"1";"0";"420003";"683";"420003";"420003"
"762";"285";"430";"15";"48";"8878";"285";"15";"8878";"430";"48";"6473";"6473";"0";"1";"0";"430015";"6473";"430015";"430015"
"763";"285";"630";"16";"56";"10019";"285";"16";"10019";"630";"56";"2130";"2130";"0";"1";"0";"630016";"2130";"630016";"630016"
"764";"285";"159";"3";"15";"8516";"285";"3";"8516";"159";"15";"6577";"6577";"0";"1";"0";"159003";"6577";"159003";"159003"
"765";"285";"183";"5";"18";"8536";"285";"5";"8536";"183";"18";"4394";"4394";"0";"1";"0";"183005";"4394";"183005";"183005"
"766";"285";"751";"22";"64";"9996";"285";"22";"9996";"751";"64";"3482";"3482";"0";"1";"0";"751022";"3482";"751022";"751022"
"767";"285";"230";"9";"26";"9921";"285";"9";"9921";"230";"26";"3156";"3156";"0";"1";"0";"230009";"3156";"230009";"230009"
"768";"285";"773";"11";"87";"9279";"285";"11";"9279";"773";"87";"512";"512";"0";"1";"0";"773011";"512";"773011";"773011"
"769";"285";"630";"22";"56";"8953";"285";"22";"8953";"630";"56";"367";"367";"0";"1";"0";"630022";"367";"630022";"630022"
"770";"285";"810";"1";"86";"9236";"285";"1";"9236";"810";"86";"730";"730";"0";"1";"0";"810001";"730";"810001";"810001"
"771";"285";"621";"13";"60";"9715";"285";"13";"9715";"621";"60";"2586";"2586";"0";"1";"0";"621013";"2586";"621013";"621013"
"772";"285";"461";"11";"42";"10040";"285";"11";"10040";"461";"42";"11718";"11718";"0";"1";"0";"461011";"11718";"461011";"461011"
"773";"285";"730";"12";"67";"10002";"285";"12";"10002";"730";"67";"2623";"2623";"0";"1";"0";"730012";"2623";"730012";"730012"
"774";"285";"846";"2";"89";"9332";"285";"2";"9332";"846";"89";"2242";"2242";"0";"1";"0";"846002";"2242";"846002";"846002"
"775";"285";"813";"2";"84";"9194";"285";"2";"9194";"813";"84";"192";"192";"0";"1";"0";"813002";"192";"813002";"813002"
"776";"285";"175";"5";"16";"9705";"285";"5";"9705";"175";"16";"6472";"6472";"0";"1";"0";"175005";"6472";"175005";"175005"
"777";"285";"615";"15";"71";"9699";"285";"15";"9699";"615";"71";"896";"896";"0";"1";"0";"615015";"896";"615015";"615015"
"778";"285";"751";"2";"62";"8998";"285";"2";"8998";"751";"62";"6731";"6731";"0";"1";"0";"751002";"6731";"751002";"751002"
"779";"285";"849";"11";"86";"9259";"285";"11";"9259";"849";"86";"1067";"1067";"0";"1";"0";"849011";"1067";"849011";"849011"
"780";"285";"370";"32";"32";"9972";"285";"32";"9972";"370";"32";"2237";"2237";"0";"1";"0";"370032";"2237";"370032";"370032"
"781";"285";"230";"1";"26";"9742";"285";"1";"9742";"230";"26";"5566";"5566";"0";"1";"0";"230001";"5566";"230001";"230001"
"782";"285";"615";"4";"71";"9087";"285";"4";"9087";"615";"71";"203";"203";"0";"1";"0";"615004";"203";"615004";"615004"
"783";"285";"461";"24";"43";"8788";"285";"24";"8788";"461";"43";"4338";"4338";"0";"1";"0";"461024";"4338";"461024";"461024"
"784";"285";"480";"4";"45";"8832";"285";"4";"8832";"480";"45";"1063";"1063";"0";"1";"0";"480004";"1063";"480004";"480004"
"785";"285";"657";"14";"81";"9690";"285";"14";"9690";"657";"81";"638";"638";"0";"1";"0";"657014";"638";"657014";"657014"
"786";"285";"813";"17";"84";"9209";"285";"17";"9209";"813";"84";"836";"836";"0";"1";"0";"813017";"836";"813017";"813017"
"787";"285";"330";"1";"40";"8754";"285";"1";"8754";"330";"40";"1353";"1353";"0";"1";"0";"330001";"1353";"330001";"330001"
"788";"285";"461";"30";"43";"8792";"285";"30";"8792";"461";"43";"7200";"7200";"0";"1";"0";"461030";"7200";"461030";"461030"
"789";"285";"480";"13";"45";"8840";"285";"13";"8840";"480";"45";"3539";"3539";"0";"1";"0";"480013";"3539";"480013";"480013"
"790";"285";"746";"9";"70";"9676";"285";"9";"9676";"746";"70";"3658";"3658";"0";"1";"0";"746009";"3658";"746009";"746009"
"791";"285";"706";"1";"66";"9035";"285";"1";"9035";"706";"66";"7550";"7550";"0";"1";"0";"706001";"7550";"706001";"706001"
"792";"285";"846";"11";"89";"9337";"285";"11";"9337";"846";"89";"5649";"5649";"0";"1";"0";"846011";"5649";"846011";"846011"
"793";"285";"820";"4";"88";"9749";"285";"4";"9749";"820";"88";"7678";"7678";"0";"1";"0";"820004";"7678";"820004";"820004"
"794";"285";"851";"19";"91";"9669";"285";"19";"9669";"851";"91";"6480";"6480";"0";"1";"0";"851019";"6480";"851019";"851019"
"795";"285";"846";"27";"89";"9342";"285";"27";"9342";"846";"89";"8890";"8890";"0";"1";"0";"846027";"8890";"846027";"846027"
"796";"285";"510";"11";"61";"9713";"285";"11";"9713";"510";"61";"2205";"2205";"0";"1";"0";"510011";"2205";"510011";"510011"
"797";"285";"671";"2";"73";"9129";"285";"2";"9129";"671";"73";"1865";"1865";"0";"1";"0";"671002";"1865";"671002";"671002"
